dataset	short_step	short_pairs	short_mean_score	short_status	long_step	long_pairs	long_mean_score	long_status	renders_dir	message
garden_60	1	160	0.262203	success	5	156	0.486744	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_60/train/ours_31500/renders	
garden_61	1	160	0.188910	success	5	156	0.381151	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_61/train/ours_31500/renders	
garden_62	1	160	0.233410	success	5	156	0.610381	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_62/train/ours_31500/renders	
garden_63	1	160	0.192411	success	5	156	0.540739	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_63/train/ours_31500/renders	
garden_64	1	160	0.188373	success	5	156	0.502561	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_64/train/ours_31500/renders	
garden_65	1	160	0.231614	success	5	156	0.597137	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_65/train/ours_31500/renders	
garden_66	1	160	0.227278	success	5	156	0.603920	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_66/train/ours_31500/renders	
garden_67	1	160	0.205345	success	5	156	0.574982	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_67/train/ours_31500/renders	
garden_68	1	160	0.210963	success	5	156	0.608768	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_68/train/ours_31500/renders	
garden_69	1	160	0.190726	success	5	156	0.545442	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_69/train/ours_31500/renders	
garden_70	1	160	0.194472	success	5	156	0.593188	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_70/train/ours_31500/renders	
garden_71	1	160	0.190489	success	5	156	0.405991	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_71/train/ours_31500/renders	
garden_72	1	160	0.234728	success	5	156	0.620611	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_72/train/ours_31500/renders	
garden_73	1	160	0.200302	success	5	156	0.411078	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_73/train/ours_31500/renders	
garden_74	1	160	0.222233	success	5	156	0.601260	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_74/train/ours_31500/renders	
garden_75	1	160	0.172979	success	5	156	0.492017	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_75/train/ours_31500/renders	
garden_76	1	160	0.193450	success	5	156	0.492977	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_76/train/ours_31500/renders	
garden_77	1	160	0.192488	success	5	156	0.447109	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_77/train/ours_31500/renders	
garden_78	1	160	0.176659	success	5	156	0.510042	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_78/train/ours_31500/renders	
garden_79	1	160	0.192451	success	5	156	0.444718	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_79/train/ours_31500/renders	
garden_80	1	160	0.187732	success	5	156	0.533558	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_80/train/ours_31500/renders	
garden_81	1	160	0.220012	success	5	156	0.569143	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_81/train/ours_31500/renders	
garden_82	1	160	0.212362	success	5	156	0.490482	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_82/train/ours_31500/renders	
garden_83	1	160	0.200961	success	5	156	0.605555	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_83/train/ours_31500/renders	
garden_84	1	160	0.231220	success	5	156	0.561887	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_84/train/ours_31500/renders	
garden_85	1	160	0.092876	success	5	156	0.255915	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_85/train/ours_31500/renders	
garden_86	1	160	0.217002	success	5	156	0.608110	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_86/train/ours_31500/renders	
garden_87	1	160	0.186725	success	5	156	0.469993	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_87/train/ours_31500/renders	
garden_88	1	160	0.196869	success	5	156	0.617807	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_88/train/ours_31500/renders	
garden_89	1	160	0.201891	success	5	156	0.469904	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_89/train/ours_31500/renders	
garden_90	1	160	0.184048	success	5	156	0.453778	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_90/train/ours_31500/renders	
garden_91	1	160	0.210070	success	5	156	0.574961	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_91/train/ours_31500/renders	
garden_92	1	160	0.239136	success	5	156	0.604016	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_92/train/ours_31500/renders	
garden_93	1	160	0.187143	success	5	156	0.558736	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_93/train/ours_31500/renders	
garden_94	1	160	0.199929	success	5	156	0.551923	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_94/train/ours_31500/renders	
garden_95	1	160	0.167082	success	5	156	0.493360	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_95/train/ours_31500/renders	
garden_96	1	160	0.256887	success	5	156	0.487427	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_96/train/ours_31500/renders	
garden_97	1	160	0.181562	success	5	156	0.567949	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_97/train/ours_31500/renders	
garden_98	1	160	0.240402	success	5	156	0.617177	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_98/train/ours_31500/renders	
garden_99	1	160	0.199515	success	5	156	0.553935	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_99/train/ours_31500/renders	
garden_100	1	160	0.230175	success	5	156	0.624183	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_100/train/ours_31500/renders	
garden_101	1	160	0.236861	success	5	156	0.590057	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_101/train/ours_31500/renders	
garden_102	1	160	0.237145	success	5	156	0.601984	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_102/train/ours_31500/renders	
garden_103	1	160	0.225915	success	5	156	0.600999	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_103/train/ours_31500/renders	
garden_104	1	160	0.217288	success	5	156	0.569364	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_104/train/ours_31500/renders	
garden_105	1	160	0.180104	success	5	156	0.505698	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_105/train/ours_31500/renders	
garden_106	1	160	0.227123	success	5	156	0.609315	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_106/train/ours_31500/renders	
garden_107	1	160	0.167854	success	5	156	0.523421	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_107/train/ours_31500/renders	
garden_108	1	160	0.194138	success	5	156	0.495613	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_108/train/ours_31500/renders	
garden_109	1	160	0.180365	success	5	156	0.426172	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_109/train/ours_31500/renders	
garden_110	1	160	0.219285	success	5	156	0.605611	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_110/train/ours_31500/renders	
garden_111	1	160	0.187304	success	5	156	0.477482	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_111/train/ours_31500/renders	
garden_112	1	160	0.260125	success	5	156	0.623193	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_112/train/ours_31500/renders	
garden_113	1	160	0.196609	success	5	156	0.561235	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_113/train/ours_31500/renders	
garden_114	1	160	0.157597	success	5	156	0.515563	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_114/train/ours_31500/renders	
garden_115	1	160	0.235627	success	5	156	0.610487	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_115/train/ours_31500/renders	
garden_116	1	160	0.185365	success	5	156	0.484776	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_116/train/ours_31500/renders	
garden_117	1	160	0.202806	success	5	156	0.535802	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_117/train/ours_31500/renders	
garden_118	1	160	0.213406	success	5	156	0.591077	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_118/train/ours_31500/renders	
garden_119	1	160	0.238538	success	5	156	0.449423	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_119/train/ours_31500/renders	
garden_120	1	160	0.126390	success	5	156	0.279739	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_120/train/ours_31500/renders	
garden_121	1	160	0.178919	success	5	156	0.510948	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_121/train/ours_31500/renders	
garden_122	1	160	0.106851	success	5	156	0.324096	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_122/train/ours_31500/renders	
garden_123	1	160	0.212294	success	5	156	0.588059	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_123/train/ours_31500/renders	
garden_124	1	160	0.224069	success	5	156	0.579599	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_124/train/ours_31500/renders	
garden_125	1	160	0.168568	success	5	156	0.522670	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_125/train/ours_31500/renders	
garden_126	1	160	0.232573	success	5	156	0.584340	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_126/train/ours_31500/renders	
garden_127	1	160	0.213169	success	5	156	0.543222	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_127/train/ours_31500/renders	
garden_128	1	160	0.196328	success	5	156	0.426657	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_128/train/ours_31500/renders	
garden_129	1	160	0.241576	success	5	156	0.604438	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_129/train/ours_31500/renders	
garden_130	1	160	0.062157	success	5	156	0.133502	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_130/train/ours_31500/renders	
garden_131	1	160	0.186080	success	5	156	0.497423	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_131/train/ours_31500/renders	
garden_132	1	160	0.219300	success	5	156	0.575739	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_132/train/ours_31500/renders	
garden_133	1	160	0.230198	success	5	156	0.588166	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_133/train/ours_31500/renders	
garden_134	1	160	0.209831	success	5	156	0.634574	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_134/train/ours_31500/renders	
garden_135	1	160	0.192950	success	5	156	0.558763	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_135/train/ours_31500/renders	
garden_136	1	160	0.196235	success	5	156	0.586031	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_136/train/ours_31500/renders	
garden_137	1	160	0.183486	success	5	156	0.535220	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_137/train/ours_31500/renders	
garden_138	1	160	0.164738	success	5	156	0.470418	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_138/train/ours_31500/renders	
garden_139	1	160	0.155818	success	5	156	0.497308	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_139/train/ours_31500/renders	
garden_140	1	160	0.199237	success	5	156	0.552588	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_140/train/ours_31500/renders	
garden_141	1	160	0.175232	success	5	156	0.514748	success	/mnt/data2/experiments/3dgs/abl_color_patch/garden_141/train/ours_31500/renders	
horns_0	1	53	0.117294	success	5	49	0.264201	success	/mnt/data2/experiments/3dgs/abl_color_patch/horns_0/train/ours_31500/renders	
horns_1	1	53	0.134537	success	5	49	0.268041	success	/mnt/data2/experiments/3dgs/abl_color_patch/horns_1/train/ours_31500/renders	
horns_2	1	53	0.097753	success	5	49	0.247884	success	/mnt/data2/experiments/3dgs/abl_color_patch/horns_2/train/ours_31500/renders	
horns_3	1	53	0.088388	success	5	49	0.222234	success	/mnt/data2/experiments/3dgs/abl_color_patch/horns_3/train/ours_31500/renders	
horns_4	1	53	0.114188	success	5	49	0.267208	success	/mnt/data2/experiments/3dgs/abl_color_patch/horns_4/train/ours_31500/renders	
