dataset	short_step	short_pairs	short_mean_score	short_status	long_step	long_pairs	long_mean_score	long_status	renders_dir	message
truck_109	1	218	0.170452	success	5	214	0.491622	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_109/train/ours_31500/renders	
truck_110	1	218	0.193734	success	5	214	0.526352	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_110/train/ours_31500/renders	
truck_111	1	218	0.176054	success	5	214	0.509619	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_111/train/ours_31500/renders	
truck_112	1	218	0.201359	success	5	214	0.523467	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_112/train/ours_31500/renders	
truck_113	1	218	0.183000	success	5	214	0.510465	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_113/train/ours_31500/renders	
truck_114	1	218	0.158264	success	5	214	0.489771	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_114/train/ours_31500/renders	
truck_115	1	218	0.179524	success	5	214	0.517016	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_115/train/ours_31500/renders	
truck_116	1	218	0.171849	success	5	214	0.503839	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_116/train/ours_31500/renders	
truck_117	1	218	0.172841	success	5	214	0.472224	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_117/train/ours_31500/renders	
truck_118	1	218	0.178413	success	5	214	0.517542	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_118/train/ours_31500/renders	
truck_119	1	218	0.160797	success	5	214	0.395721	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_119/train/ours_31500/renders	
truck_120	1	218	0.142846	success	5	214	0.394217	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_120/train/ours_31500/renders	
truck_121	1	218	0.174871	success	5	214	0.487909	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_121/train/ours_31500/renders	
truck_122	1	218	0.138605	success	5	214	0.352569	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_122/train/ours_31500/renders	
truck_123	1	218	0.166627	success	5	214	0.473072	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_123/train/ours_31500/renders	
truck_124	1	218	0.183225	success	5	214	0.483643	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_124/train/ours_31500/renders	
truck_125	1	218	0.150055	success	5	214	0.473947	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_125/train/ours_31500/renders	
truck_126	1	218	0.174838	success	5	214	0.485893	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_126/train/ours_31500/renders	
truck_127	1	218	0.162621	success	5	214	0.438593	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_127/train/ours_31500/renders	
truck_128	1	218	0.142558	success	5	214	0.374931	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_128/train/ours_31500/renders	
truck_129	1	218	0.168202	success	5	214	0.476068	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_129/train/ours_31500/renders	
truck_130	1	218	0.052845	success	5	214	0.083810	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_130/train/ours_31500/renders	
truck_131	1	218	0.169876	success	5	214	0.489787	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_131/train/ours_31500/renders	
truck_132	1	218	0.177043	success	5	214	0.486089	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_132/train/ours_31500/renders	
truck_133	1	218	0.211226	success	5	214	0.521975	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_133/train/ours_31500/renders	
truck_134	1	218	0.180310	success	5	214	0.497506	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_134/train/ours_31500/renders	
truck_135	1	218	0.163637	success	5	214	0.463373	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_135/train/ours_31500/renders	
truck_136	1	218	0.178028	success	5	214	0.506873	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_136/train/ours_31500/renders	
truck_137	1	218	0.170204	success	5	214	0.487391	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_137/train/ours_31500/renders	
truck_138	1	218	0.166162	success	5	214	0.482427	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_138/train/ours_31500/renders	
truck_139	1	218	0.161100	success	5	214	0.487169	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_139/train/ours_31500/renders	
truck_140	1	218	0.177723	success	5	214	0.485168	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_140/train/ours_31500/renders	
truck_141	1	218	0.177711	success	5	214	0.494798	success	/mnt/data2/experiments/3dgs/output_Stylized/truck_141/train/ours_31500/renders	
